ID,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
712,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/28,Parts per billion,19.356522,29.3,6,27,Parts per million,0.022625,0.035,12,30,Parts per billion,0.114286,0.4,2,,Parts per million,0.370833,0.5,11,6
713,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/29,Parts per billion,17.404545,30.8,8,28,Parts per million,0.024583,0.037,12,31,Parts per billion,0.090909,0.7,8,0,Parts per million,0.372727,0.5,6,
714,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/29,Parts per billion,17.404545,30.8,8,28,Parts per million,0.024583,0.037,12,31,Parts per billion,0.090909,0.7,8,0,Parts per million,0.379167,0.5,9,6
715,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/29,Parts per billion,17.404545,30.8,8,28,Parts per million,0.024583,0.037,12,31,Parts per billion,0.085714,0.4,8,,Parts per million,0.372727,0.5,6,
716,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/29,Parts per billion,17.404545,30.8,8,28,Parts per million,0.024583,0.037,12,31,Parts per billion,0.085714,0.4,8,,Parts per million,0.379167,0.5,9,6
717,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/30,Parts per billion,19.277273,31.4,8,29,Parts per million,0.022708,0.04,10,34,Parts per billion,0,0,0,0,Parts per million,0.45,0.6,8,
718,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/30,Parts per billion,19.277273,31.4,8,29,Parts per million,0.022708,0.04,10,34,Parts per billion,0,0,0,0,Parts per million,0.416667,0.5,9,6
719,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/30,Parts per billion,19.277273,31.4,8,29,Parts per million,0.022708,0.04,10,34,Parts per billion,0,0,2,,Parts per million,0.45,0.6,8,
720,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/6/30,Parts per billion,19.277273,31.4,8,29,Parts per million,0.022708,0.04,10,34,Parts per billion,0,0,2,,Parts per million,0.416667,0.5,9,6
721,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/1,Parts per billion,27.727273,45.6,8,42,Parts per million,0.019917,0.043,9,36,Parts per billion,0.409091,1.5,7,1,Parts per million,0.540909,1,8,
722,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/1,Parts per billion,27.727273,45.6,8,42,Parts per million,0.019917,0.043,9,36,Parts per billion,0.409091,1.5,7,1,Parts per million,0.566667,0.8,9,9
723,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/1,Parts per billion,27.727273,45.6,8,42,Parts per million,0.019917,0.043,9,36,Parts per billion,0.357143,1.1,8,,Parts per million,0.540909,1,8,
724,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/1,Parts per billion,27.727273,45.6,8,42,Parts per million,0.019917,0.043,9,36,Parts per billion,0.357143,1.1,8,,Parts per million,0.566667,0.8,9,9
725,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/2,Parts per billion,24.756522,34.8,7,32,Parts per million,0.023458,0.046,10,39,Parts per billion,0.513043,2,1,3,Parts per million,0.430435,0.7,8,
726,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/2,Parts per billion,24.756522,34.8,7,32,Parts per million,0.023458,0.046,10,39,Parts per billion,0.513043,2,1,3,Parts per million,0.4375,0.6,11,7
727,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/2,Parts per billion,24.756522,34.8,7,32,Parts per million,0.023458,0.046,10,39,Parts per billion,0.428571,1.2,2,,Parts per million,0.430435,0.7,8,
728,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/2,Parts per billion,24.756522,34.8,7,32,Parts per million,0.023458,0.046,10,39,Parts per billion,0.428571,1.2,2,,Parts per million,0.4375,0.6,11,7
729,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/3,Parts per billion,13.056522,21.2,21,20,Parts per million,0.029583,0.044,9,37,Parts per billion,0.369565,1.7,23,1,Parts per million,0.3,0.4,12,
730,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/3,Parts per billion,13.056522,21.2,21,20,Parts per million,0.029583,0.044,9,37,Parts per billion,0.369565,1.7,23,1,Parts per million,0.308333,0.4,0,5
731,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/3,Parts per billion,13.056522,21.2,21,20,Parts per million,0.029583,0.044,9,37,Parts per billion,0.385714,1.1,23,,Parts per million,0.3,0.4,12,
732,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/3,Parts per billion,13.056522,21.2,21,20,Parts per million,0.029583,0.044,9,37,Parts per billion,0.385714,1.1,23,,Parts per million,0.308333,0.4,0,5
733,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/4,Parts per billion,7.495652,11.5,0,10,Parts per million,0.0325,0.043,10,36,Parts per billion,0.269565,1.3,2,1,Parts per million,0.291304,0.3,0,
734,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/4,Parts per billion,7.495652,11.5,0,10,Parts per million,0.0325,0.043,10,36,Parts per billion,0.269565,1.3,2,1,Parts per million,0.3,0.3,0,3
735,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/4,Parts per billion,7.495652,11.5,0,10,Parts per million,0.0325,0.043,10,36,Parts per billion,0.185714,1.1,2,,Parts per million,0.291304,0.3,0,
736,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/4,Parts per billion,7.495652,11.5,0,10,Parts per million,0.0325,0.043,10,36,Parts per billion,0.185714,1.1,2,,Parts per million,0.3,0.3,0,3
737,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/5,Parts per billion,8.626087,16,8,15,Parts per million,0.036125,0.043,12,36,Parts per billion,0.034783,0.4,15,0,Parts per million,0.308696,0.4,11,
738,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/5,Parts per billion,8.626087,16,8,15,Parts per million,0.036125,0.043,12,36,Parts per billion,0.034783,0.4,15,0,Parts per million,0.320833,0.4,14,5
739,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/5,Parts per billion,8.626087,16,8,15,Parts per million,0.036125,0.043,12,36,Parts per billion,0.028571,0.1,11,,Parts per million,0.308696,0.4,11,
740,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/5,Parts per billion,8.626087,16,8,15,Parts per million,0.036125,0.043,12,36,Parts per billion,0.028571,0.1,11,,Parts per million,0.320833,0.4,14,5
741,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/6,Parts per billion,11.681818,23.5,8,22,Parts per million,0.030458,0.039,12,33,Parts per billion,0,0,0,0,Parts per million,0.322727,0.4,6,
742,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/6,Parts per billion,11.681818,23.5,8,22,Parts per million,0.030458,0.039,12,33,Parts per billion,0,0,0,0,Parts per million,0.345833,0.4,9,5
743,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/6,Parts per billion,11.681818,23.5,8,22,Parts per million,0.030458,0.039,12,33,Parts per billion,0,0,2,,Parts per million,0.322727,0.4,6,
744,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/6,Parts per billion,11.681818,23.5,8,22,Parts per million,0.030458,0.039,12,33,Parts per billion,0,0,2,,Parts per million,0.345833,0.4,9,5
745,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/7,Parts per billion,12.517391,27.4,9,25,Parts per million,0.030667,0.04,12,34,Parts per billion,0,0,0,0,Parts per million,0.334783,0.5,8,
746,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/7,Parts per billion,12.517391,27.4,9,25,Parts per million,0.030667,0.04,12,34,Parts per billion,0,0,0,0,Parts per million,0.329167,0.5,13,6
747,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/7,Parts per billion,12.517391,27.4,9,25,Parts per million,0.030667,0.04,12,34,Parts per billion,0,0,2,,Parts per million,0.334783,0.5,8,
748,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/7,Parts per billion,12.517391,27.4,9,25,Parts per million,0.030667,0.04,12,34,Parts per billion,0,0,2,,Parts per million,0.329167,0.5,13,6
749,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/8,Parts per billion,14.075,27.7,7,25,Parts per million,0.024708,0.035,12,30,Parts per billion,0,0,0,0,Parts per million,0.345,0.5,7,
750,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/8,Parts per billion,14.075,27.7,7,25,Parts per million,0.024708,0.035,12,30,Parts per billion,0,0,0,0,Parts per million,0.345833,0.5,10,6
751,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/8,Parts per billion,14.075,27.7,7,25,Parts per million,0.024708,0.035,12,30,Parts per billion,0,0,2,,Parts per million,0.345,0.5,7,
752,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/8,Parts per billion,14.075,27.7,7,25,Parts per million,0.024708,0.035,12,30,Parts per billion,0,0,2,,Parts per million,0.345833,0.5,10,6
753,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/9,Parts per billion,21.645455,38.8,9,36,Parts per million,0.021208,0.038,10,32,Parts per billion,0,0,0,0,Parts per million,0.459091,0.7,9,
754,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/9,Parts per billion,21.645455,38.8,9,36,Parts per million,0.021208,0.038,10,32,Parts per billion,0,0,0,0,Parts per million,0.4375,0.6,10,7
755,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/9,Parts per billion,21.645455,38.8,9,36,Parts per million,0.021208,0.038,10,32,Parts per billion,0,0,2,,Parts per million,0.459091,0.7,9,
756,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/9,Parts per billion,21.645455,38.8,9,36,Parts per million,0.021208,0.038,10,32,Parts per billion,0,0,2,,Parts per million,0.4375,0.6,10,7
757,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/10,Parts per billion,20.295455,29.3,11,27,Parts per million,0.029375,0.052,10,44,Parts per billion,0.281818,1,9,1,Parts per million,0.463636,0.6,5,
758,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/10,Parts per billion,20.295455,29.3,11,27,Parts per million,0.029375,0.052,10,44,Parts per billion,0.281818,1,9,1,Parts per million,0.475,0.6,10,7
759,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/10,Parts per billion,20.295455,29.3,11,27,Parts per million,0.029375,0.052,10,44,Parts per billion,0.285714,1,11,,Parts per million,0.463636,0.6,5,
760,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/10,Parts per billion,20.295455,29.3,11,27,Parts per million,0.029375,0.052,10,44,Parts per billion,0.285714,1,11,,Parts per million,0.475,0.6,10,7
761,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/11,Parts per billion,11.227273,19.6,2,18,Parts per million,0.036708,0.052,11,44,Parts per billion,0.045455,0.4,2,0,Parts per million,0.336364,0.4,0,
762,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/11,Parts per billion,11.227273,19.6,2,18,Parts per million,0.036708,0.052,11,44,Parts per billion,0.045455,0.4,2,0,Parts per million,0.358333,0.4,0,5
763,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/11,Parts per billion,11.227273,19.6,2,18,Parts per million,0.036708,0.052,11,44,Parts per billion,0.028571,0.1,2,,Parts per million,0.336364,0.4,0,
764,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/11,Parts per billion,11.227273,19.6,2,18,Parts per million,0.036708,0.052,11,44,Parts per billion,0.028571,0.1,2,,Parts per million,0.358333,0.4,0,5
765,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/12,Parts per billion,16.163636,32.2,22,30,Parts per million,0.021167,0.036,10,31,Parts per billion,0.004545,0.1,21,0,Parts per million,0.359091,0.5,7,
766,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/12,Parts per billion,16.163636,32.2,22,30,Parts per million,0.021167,0.036,10,31,Parts per billion,0.004545,0.1,21,0,Parts per million,0.354167,0.5,10,6
767,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/12,Parts per billion,16.163636,32.2,22,30,Parts per million,0.021167,0.036,10,31,Parts per billion,0,0,2,,Parts per million,0.359091,0.5,7,
768,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/12,Parts per billion,16.163636,32.2,22,30,Parts per million,0.021167,0.036,10,31,Parts per billion,0,0,2,,Parts per million,0.354167,0.5,10,6
769,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/13,Parts per billion,29.717391,59,10,56,Parts per million,0.013375,0.032,10,27,Parts per billion,0.504348,2.9,10,3,Parts per million,0.486957,1,5,
770,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/13,Parts per billion,29.717391,59,10,56,Parts per million,0.013375,0.032,10,27,Parts per billion,0.504348,2.9,10,3,Parts per million,0.516667,0.8,11,9
771,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/13,Parts per billion,29.717391,59,10,56,Parts per million,0.013375,0.032,10,27,Parts per billion,0.442857,1.6,11,,Parts per million,0.486957,1,5,
772,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/13,Parts per billion,29.717391,59,10,56,Parts per million,0.013375,0.032,10,27,Parts per billion,0.442857,1.6,11,,Parts per million,0.516667,0.8,11,9
773,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/14,Parts per billion,33.195652,48.5,9,45,Parts per million,0.016042,0.043,10,36,Parts per billion,0.956522,3.1,9,4,Parts per million,0.552174,0.9,5,
774,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/14,Parts per billion,33.195652,48.5,9,45,Parts per million,0.016042,0.043,10,36,Parts per billion,0.956522,3.1,9,4,Parts per million,0.529167,0.7,8,8
775,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/14,Parts per billion,33.195652,48.5,9,45,Parts per million,0.016042,0.043,10,36,Parts per billion,0.928571,1.8,11,,Parts per million,0.552174,0.9,5,
776,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/14,Parts per billion,33.195652,48.5,9,45,Parts per million,0.016042,0.043,10,36,Parts per billion,0.928571,1.8,11,,Parts per million,0.529167,0.7,8,8
777,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/15,Parts per billion,32.681818,46.7,8,43,Parts per million,0.022542,0.044,10,37,Parts per billion,1.309091,6.1,7,9,Parts per million,0.504545,0.8,8,
778,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/15,Parts per billion,32.681818,46.7,8,43,Parts per million,0.022542,0.044,10,37,Parts per billion,1.309091,6.1,7,9,Parts per million,0.525,0.7,10,8
779,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/15,Parts per billion,32.681818,46.7,8,43,Parts per million,0.022542,0.044,10,37,Parts per billion,1.3,4.1,8,,Parts per million,0.504545,0.8,8,
780,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/15,Parts per billion,32.681818,46.7,8,43,Parts per million,0.022542,0.044,10,37,Parts per billion,1.3,4.1,8,,Parts per million,0.525,0.7,10,8
781,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/16,Parts per billion,36.040909,57.5,9,54,Parts per million,0.024083,0.063,11,61,Parts per billion,1.113636,3.1,23,4,Parts per million,0.622727,1.3,8,
782,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/16,Parts per billion,36.040909,57.5,9,54,Parts per million,0.024083,0.063,11,61,Parts per billion,1.113636,3.1,23,4,Parts per million,0.6125,0.9,10,10
783,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/16,Parts per billion,36.040909,57.5,9,54,Parts per million,0.024083,0.063,11,61,Parts per billion,1.042857,1.9,14,,Parts per million,0.622727,1.3,8,
784,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/16,Parts per billion,36.040909,57.5,9,54,Parts per million,0.024083,0.063,11,61,Parts per billion,1.042857,1.9,14,,Parts per million,0.6125,0.9,10,10
785,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/17,Parts per billion,28.240909,51.3,8,48,Parts per million,0.022917,0.049,10,42,Parts per billion,0.936364,2.6,6,3,Parts per million,0.540909,1,8,
786,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/17,Parts per billion,28.240909,51.3,8,48,Parts per million,0.022917,0.049,10,42,Parts per billion,0.936364,2.6,6,3,Parts per million,0.5875,0.8,8,9
787,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/17,Parts per billion,28.240909,51.3,8,48,Parts per million,0.022917,0.049,10,42,Parts per billion,0.857143,1.9,8,,Parts per million,0.540909,1,8,
788,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/17,Parts per billion,28.240909,51.3,8,48,Parts per million,0.022917,0.049,10,42,Parts per billion,0.857143,1.9,8,,Parts per million,0.5875,0.8,8,9
789,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/18,Parts per billion,19.745455,28.5,2,26,Parts per million,0.023958,0.046,9,39,Parts per billion,0.904545,3,7,4,Parts per million,0.4,0.6,5,
790,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/18,Parts per billion,19.745455,28.5,2,26,Parts per million,0.023958,0.046,9,39,Parts per billion,0.904545,3,7,4,Parts per million,0.429167,0.5,6,6
791,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/18,Parts per billion,19.745455,28.5,2,26,Parts per million,0.023958,0.046,9,39,Parts per billion,0.885714,2.4,8,,Parts per million,0.4,0.6,5,
792,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/18,Parts per billion,19.745455,28.5,2,26,Parts per million,0.023958,0.046,9,39,Parts per billion,0.885714,2.4,8,,Parts per million,0.429167,0.5,6,6
793,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/19,Parts per billion,19.531818,30.9,9,28,Parts per million,0.01825,0.032,10,27,Parts per billion,0.395455,1,13,1,Parts per million,0.345455,0.5,8,
794,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/19,Parts per billion,19.531818,30.9,9,28,Parts per million,0.01825,0.032,10,27,Parts per billion,0.395455,1,13,1,Parts per million,0.341667,0.4,0,5
795,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/19,Parts per billion,19.531818,30.9,9,28,Parts per million,0.01825,0.032,10,27,Parts per billion,0.385714,0.9,14,,Parts per million,0.345455,0.5,8,
796,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/19,Parts per billion,19.531818,30.9,9,28,Parts per million,0.01825,0.032,10,27,Parts per billion,0.385714,0.9,14,,Parts per million,0.341667,0.4,0,5
797,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/20,Parts per billion,19.104545,29.4,9,27,Parts per million,0.021625,0.035,12,30,Parts per billion,0.345455,1.5,8,1,Parts per million,0.363636,0.5,7,
798,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/20,Parts per billion,19.104545,29.4,9,27,Parts per million,0.021625,0.035,12,30,Parts per billion,0.345455,1.5,8,1,Parts per million,0.366667,0.5,11,6
799,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2010/7/20,Parts per billion,19.104545,29.4,9,27,Parts per million,0.021625,0.035,12,30,Parts per billion,0.316667,0.7,8,,Parts per million,0.363636,0.5,7,
