ID,State,County,City,Date Local,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI
15537,New York,Bronx,New York,2007-03-16,Parts per billion,4.329167,9.3,23,13.0
15538,New York,Bronx,New York,2007-03-16,Parts per billion,4.329167,9.3,23,13.0
15539,New York,Bronx,New York,2007-03-16,Parts per billion,4.3,7.1,23,10.95713213213213
15540,New York,Bronx,New York,2007-03-16,Parts per billion,4.3,7.1,23,10.95713213213213
15541,New York,Bronx,New York,2007-03-17,Parts per billion,8.770833,12.7,7,17.0
15542,New York,Bronx,New York,2007-03-17,Parts per billion,8.770833,12.7,7,17.0
15543,New York,Bronx,New York,2007-03-17,Parts per billion,8.7375,10.6,17,10.95713213213213
15544,New York,Bronx,New York,2007-03-17,Parts per billion,8.7375,10.6,17,10.95713213213213
15545,New York,Bronx,New York,2007-03-18,Parts per billion,11.620833,19.6,21,27.0
15546,New York,Bronx,New York,2007-03-18,Parts per billion,11.620833,19.6,21,27.0
15547,New York,Bronx,New York,2007-03-18,Parts per billion,11.6,17.9,23,10.95713213213213
15548,New York,Bronx,New York,2007-03-18,Parts per billion,11.6,17.9,23,10.95713213213213
15549,New York,Bronx,New York,2007-03-19,Parts per billion,11.886364,31.5,6,44.0
15550,New York,Bronx,New York,2007-03-19,Parts per billion,11.886364,31.5,6,44.0
15551,New York,Bronx,New York,2007-03-19,Parts per billion,10.914286,21.9,5,10.95713213213213
15552,New York,Bronx,New York,2007-03-19,Parts per billion,10.914286,21.9,5,10.95713213213213
15553,New York,Bronx,New York,2007-03-20,Parts per billion,11.279167,29.1,5,41.0
15554,New York,Bronx,New York,2007-03-20,Parts per billion,11.279167,29.1,5,41.0
15555,New York,Bronx,New York,2007-03-20,Parts per billion,11.25,22.1,5,10.95713213213213
15556,New York,Bronx,New York,2007-03-20,Parts per billion,11.25,22.1,5,10.95713213213213
15557,New York,Bronx,New York,2007-03-21,Parts per billion,5.554167,14.7,5,20.0
15558,New York,Bronx,New York,2007-03-21,Parts per billion,5.554167,14.7,5,20.0
15559,New York,Bronx,New York,2007-03-21,Parts per billion,5.525,10.2,5,10.95713213213213
15560,New York,Bronx,New York,2007-03-21,Parts per billion,5.525,10.2,5,10.95713213213213
15561,New York,Bronx,New York,2007-03-22,Parts per billion,11.991667,26.0,7,37.0
15562,New York,Bronx,New York,2007-03-22,Parts per billion,11.991667,26.0,7,37.0
15563,New York,Bronx,New York,2007-03-22,Parts per billion,11.9625,24.8,8,10.95713213213213
15564,New York,Bronx,New York,2007-03-22,Parts per billion,11.9625,24.8,8,10.95713213213213
15565,New York,Bronx,New York,2007-03-23,Parts per billion,8.9,15.9,6,21.0
15566,New York,Bronx,New York,2007-03-23,Parts per billion,8.9,15.9,6,21.0
15567,New York,Bronx,New York,2007-03-23,Parts per billion,8.8625,12.7,20,10.95713213213213
15568,New York,Bronx,New York,2007-03-23,Parts per billion,8.8625,12.7,20,10.95713213213213
15569,New York,Bronx,New York,2007-03-24,Parts per billion,5.470833,14.0,4,20.0
15570,New York,Bronx,New York,2007-03-24,Parts per billion,5.470833,14.0,4,20.0
15571,New York,Bronx,New York,2007-03-24,Parts per billion,5.4375,11.9,5,10.95713213213213
15572,New York,Bronx,New York,2007-03-24,Parts per billion,5.4375,11.9,5,10.95713213213213
15573,New York,Bronx,New York,2007-03-25,Parts per billion,4.0,7.7,7,10.0
15574,New York,Bronx,New York,2007-03-25,Parts per billion,4.0,7.7,7,10.0
15575,New York,Bronx,New York,2007-03-25,Parts per billion,3.975,6.3,8,10.95713213213213
15576,New York,Bronx,New York,2007-03-25,Parts per billion,3.975,6.3,8,10.95713213213213
15577,New York,Bronx,New York,2007-03-26,Parts per billion,7.663636,13.9,7,19.0
15578,New York,Bronx,New York,2007-03-26,Parts per billion,7.663636,13.9,7,19.0
15579,New York,Bronx,New York,2007-03-26,Parts per billion,6.583333,12.0,23,10.95713213213213
15580,New York,Bronx,New York,2007-03-26,Parts per billion,6.583333,12.0,23,10.95713213213213
15581,New York,Bronx,New York,2007-03-27,Parts per billion,10.966667,40.3,5,56.0
15582,New York,Bronx,New York,2007-03-27,Parts per billion,10.966667,40.3,5,56.0
15583,New York,Bronx,New York,2007-03-27,Parts per billion,10.925,30.6,5,10.95713213213213
15584,New York,Bronx,New York,2007-03-27,Parts per billion,10.925,30.6,5,10.95713213213213
15585,New York,Bronx,New York,2007-03-28,Parts per billion,5.1,19.8,5,27.0
15586,New York,Bronx,New York,2007-03-28,Parts per billion,5.1,19.8,5,27.0
15587,New York,Bronx,New York,2007-03-28,Parts per billion,5.075,11.5,5,10.95713213213213
15588,New York,Bronx,New York,2007-03-28,Parts per billion,5.075,11.5,5,10.95713213213213
15589,New York,Bronx,New York,2007-03-29,Parts per billion,6.108333,12.8,19,17.0
15590,New York,Bronx,New York,2007-03-29,Parts per billion,6.108333,12.8,19,17.0
15591,New York,Bronx,New York,2007-03-29,Parts per billion,6.075,11.2,20,10.95713213213213
15592,New York,Bronx,New York,2007-03-29,Parts per billion,6.075,11.2,20,10.95713213213213
15593,New York,Bronx,New York,2007-03-30,Parts per billion,6.983333,26.0,6,37.0
15594,New York,Bronx,New York,2007-03-30,Parts per billion,6.983333,26.0,6,37.0
15595,New York,Bronx,New York,2007-03-30,Parts per billion,6.95,16.4,8,10.95713213213213
15596,New York,Bronx,New York,2007-03-30,Parts per billion,6.95,16.4,8,10.95713213213213
15597,New York,Bronx,New York,2007-03-31,Parts per billion,4.654167,11.7,4,16.0
15598,New York,Bronx,New York,2007-03-31,Parts per billion,4.654167,11.7,4,16.0
15599,New York,Bronx,New York,2007-03-31,Parts per billion,4.625,8.5,5,10.95713213213213
15600,New York,Bronx,New York,2007-03-31,Parts per billion,4.625,8.5,5,10.95713213213213
15601,New York,Bronx,New York,2007-04-01,Parts per billion,4.970833,8.2,5,11.0
15602,New York,Bronx,New York,2007-04-01,Parts per billion,4.970833,8.2,5,11.0
15603,New York,Bronx,New York,2007-04-01,Parts per billion,4.925,7.2,2,10.95713213213213
15604,New York,Bronx,New York,2007-04-01,Parts per billion,4.925,7.2,2,10.95713213213213
15605,New York,Bronx,New York,2007-04-02,Parts per billion,4.604762,8.8,13,11.0
15606,New York,Bronx,New York,2007-04-02,Parts per billion,4.604762,8.8,13,11.0
15607,New York,Bronx,New York,2007-04-02,Parts per billion,4.883333,7.7,14,10.95713213213213
15608,New York,Bronx,New York,2007-04-02,Parts per billion,4.883333,7.7,14,10.95713213213213
15609,New York,Bronx,New York,2007-04-03,Parts per billion,4.466667,12.3,7,17.0
15610,New York,Bronx,New York,2007-04-03,Parts per billion,4.466667,12.3,7,17.0
15611,New York,Bronx,New York,2007-04-03,Parts per billion,4.425,8.4,8,10.95713213213213
15612,New York,Bronx,New York,2007-04-03,Parts per billion,4.425,8.4,8,10.95713213213213
15613,New York,Bronx,New York,2007-04-04,Parts per billion,3.933333,10.2,23,14.0
15614,New York,Bronx,New York,2007-04-04,Parts per billion,3.933333,10.2,23,14.0
15615,New York,Bronx,New York,2007-04-04,Parts per billion,3.9,8.8,23,10.95713213213213
15616,New York,Bronx,New York,2007-04-04,Parts per billion,3.9,8.8,23,10.95713213213213
15617,New York,Bronx,New York,2007-04-05,Parts per billion,8.529167,14.2,4,20.0
15618,New York,Bronx,New York,2007-04-05,Parts per billion,8.529167,14.2,4,20.0
15619,New York,Bronx,New York,2007-04-05,Parts per billion,8.5,11.3,5,10.95713213213213
15620,New York,Bronx,New York,2007-04-05,Parts per billion,8.5,11.3,5,10.95713213213213
15621,New York,Bronx,New York,2007-04-06,Parts per billion,9.633333,14.7,20,20.0
15622,New York,Bronx,New York,2007-04-06,Parts per billion,9.633333,14.7,20,20.0
15623,New York,Bronx,New York,2007-04-06,Parts per billion,9.5875,12.9,20,10.95713213213213
15624,New York,Bronx,New York,2007-04-06,Parts per billion,9.5875,12.9,20,10.95713213213213
15625,New York,Bronx,New York,2007-04-07,Parts per billion,8.0875,13.4,20,19.0
15626,New York,Bronx,New York,2007-04-07,Parts per billion,8.0875,13.4,20,19.0
15627,New York,Bronx,New York,2007-04-07,Parts per billion,8.0625,11.3,5,10.95713213213213
15628,New York,Bronx,New York,2007-04-07,Parts per billion,8.0625,11.3,5,10.95713213213213
15629,New York,Bronx,New York,2007-04-08,Parts per billion,9.2125,13.9,5,19.0
15630,New York,Bronx,New York,2007-04-08,Parts per billion,9.2125,13.9,5,19.0
15631,New York,Bronx,New York,2007-04-08,Parts per billion,9.1875,12.2,5,10.95713213213213
15632,New York,Bronx,New York,2007-04-08,Parts per billion,9.1875,12.2,5,10.95713213213213
15633,New York,Bronx,New York,2007-04-09,Parts per billion,7.256522,15.2,4,21.0
15634,New York,Bronx,New York,2007-04-09,Parts per billion,7.256522,15.2,4,21.0
15635,New York,Bronx,New York,2007-04-09,Parts per billion,6.757143,9.5,8,10.95713213213213
15636,New York,Bronx,New York,2007-04-09,Parts per billion,6.757143,9.5,8,10.95713213213213
15637,New York,Bronx,New York,2007-04-10,Parts per billion,7.5875,18.5,5,26.0
15638,New York,Bronx,New York,2007-04-10,Parts per billion,7.5875,18.5,5,26.0
15639,New York,Bronx,New York,2007-04-10,Parts per billion,7.55,14.5,5,10.95713213213213
15640,New York,Bronx,New York,2007-04-10,Parts per billion,7.55,14.5,5,10.95713213213213
15641,New York,Bronx,New York,2007-04-11,Parts per billion,8.420833,32.6,5,46.0
15642,New York,Bronx,New York,2007-04-11,Parts per billion,8.420833,32.6,5,46.0
15643,New York,Bronx,New York,2007-04-11,Parts per billion,8.4,22.9,5,10.95713213213213
15644,New York,Bronx,New York,2007-04-11,Parts per billion,8.4,22.9,5,10.95713213213213
15645,New York,Bronx,New York,2007-04-12,Parts per billion,5.366667,14.4,20,20.0
15646,New York,Bronx,New York,2007-04-12,Parts per billion,5.366667,14.4,20,20.0
15647,New York,Bronx,New York,2007-04-12,Parts per billion,5.325,11.7,20,10.95713213213213
15648,New York,Bronx,New York,2007-04-12,Parts per billion,5.325,11.7,20,10.95713213213213
15649,New York,Bronx,New York,2007-04-13,Parts per billion,7.916667,18.1,5,26.0
15650,New York,Bronx,New York,2007-04-13,Parts per billion,7.916667,18.1,5,26.0
15651,New York,Bronx,New York,2007-04-13,Parts per billion,7.8875,14.4,5,10.95713213213213
15652,New York,Bronx,New York,2007-04-13,Parts per billion,7.8875,14.4,5,10.95713213213213
15653,New York,Bronx,New York,2007-04-14,Parts per billion,4.920833,11.8,5,16.0
15654,New York,Bronx,New York,2007-04-14,Parts per billion,4.920833,11.8,5,16.0
15655,New York,Bronx,New York,2007-04-14,Parts per billion,4.8875,8.6,5,10.95713213213213
15656,New York,Bronx,New York,2007-04-14,Parts per billion,4.8875,8.6,5,10.95713213213213
15657,New York,Bronx,New York,2007-04-15,Parts per billion,2.841667,4.9,0,6.0
15658,New York,Bronx,New York,2007-04-15,Parts per billion,2.841667,4.9,0,6.0
15659,New York,Bronx,New York,2007-04-15,Parts per billion,2.8,4.3,2,10.95713213213213
15660,New York,Bronx,New York,2007-04-15,Parts per billion,2.8,4.3,2,10.95713213213213
15661,New York,Bronx,New York,2007-04-16,Parts per billion,6.345455,11.5,19,16.0
15662,New York,Bronx,New York,2007-04-16,Parts per billion,6.345455,11.5,19,16.0
15663,New York,Bronx,New York,2007-04-16,Parts per billion,6.4,10.1,20,10.95713213213213
15664,New York,Bronx,New York,2007-04-16,Parts per billion,6.4,10.1,20,10.95713213213213
15665,New York,Bronx,New York,2007-04-17,Parts per billion,5.15,8.7,20,11.0
15666,New York,Bronx,New York,2007-04-17,Parts per billion,5.15,8.7,20,11.0
15667,New York,Bronx,New York,2007-04-17,Parts per billion,5.125,7.4,5,10.95713213213213
15668,New York,Bronx,New York,2007-04-17,Parts per billion,5.125,7.4,5,10.95713213213213
15669,New York,Bronx,New York,2007-04-18,Parts per billion,5.545833,10.3,5,14.0
15670,New York,Bronx,New York,2007-04-18,Parts per billion,5.545833,10.3,5,14.0
15671,New York,Bronx,New York,2007-04-18,Parts per billion,5.525,8.2,5,10.95713213213213
15672,New York,Bronx,New York,2007-04-18,Parts per billion,5.525,8.2,5,10.95713213213213
15673,New York,Bronx,New York,2007-04-19,Parts per billion,4.525,13.2,5,19.0
15674,New York,Bronx,New York,2007-04-19,Parts per billion,4.525,13.2,5,19.0
15675,New York,Bronx,New York,2007-04-19,Parts per billion,4.475,8.6,8,10.95713213213213
15676,New York,Bronx,New York,2007-04-19,Parts per billion,4.475,8.6,8,10.95713213213213
15677,New York,Bronx,New York,2007-04-20,Parts per billion,8.079167,25.0,4,36.0
15678,New York,Bronx,New York,2007-04-20,Parts per billion,8.079167,25.0,4,36.0
15679,New York,Bronx,New York,2007-04-20,Parts per billion,8.05,17.9,5,10.95713213213213
15680,New York,Bronx,New York,2007-04-20,Parts per billion,8.05,17.9,5,10.95713213213213
15681,New York,Bronx,New York,2007-04-21,Parts per billion,10.875,39.6,6,55.0
15682,New York,Bronx,New York,2007-04-21,Parts per billion,10.875,39.6,6,55.0
15683,New York,Bronx,New York,2007-04-21,Parts per billion,10.8375,27.8,8,10.95713213213213
15684,New York,Bronx,New York,2007-04-21,Parts per billion,10.8375,27.8,8,10.95713213213213
15685,New York,Bronx,New York,2007-04-22,Parts per billion,6.4625,16.4,0,23.0
15686,New York,Bronx,New York,2007-04-22,Parts per billion,6.4625,16.4,0,23.0
15687,New York,Bronx,New York,2007-04-22,Parts per billion,6.4375,14.1,2,10.95713213213213
15688,New York,Bronx,New York,2007-04-22,Parts per billion,6.4375,14.1,2,10.95713213213213
15689,New York,Bronx,New York,2007-04-23,Parts per billion,9.090909,15.7,4,21.0
15690,New York,Bronx,New York,2007-04-23,Parts per billion,9.090909,15.7,4,21.0
15691,New York,Bronx,New York,2007-04-23,Parts per billion,7.9,13.1,11,10.95713213213213
15692,New York,Bronx,New York,2007-04-23,Parts per billion,7.9,13.1,11,10.95713213213213
15693,New York,Bronx,New York,2007-04-24,Parts per billion,4.125,11.3,6,16.0
15694,New York,Bronx,New York,2007-04-24,Parts per billion,4.125,11.3,6,16.0
15695,New York,Bronx,New York,2007-04-24,Parts per billion,4.1,7.8,5,10.95713213213213
15696,New York,Bronx,New York,2007-04-24,Parts per billion,4.1,7.8,5,10.95713213213213
15697,New York,Bronx,New York,2007-04-25,Parts per billion,2.279167,6.9,5,9.0
15698,New York,Bronx,New York,2007-04-25,Parts per billion,2.279167,6.9,5,9.0
15699,New York,Bronx,New York,2007-04-25,Parts per billion,2.25,4.1,5,10.95713213213213
15700,New York,Bronx,New York,2007-04-25,Parts per billion,2.25,4.1,5,10.95713213213213
15701,New York,Bronx,New York,2007-04-26,Parts per billion,2.579167,6.3,5,9.0
15702,New York,Bronx,New York,2007-04-26,Parts per billion,2.579167,6.3,5,9.0
15703,New York,Bronx,New York,2007-04-26,Parts per billion,2.55,5.1,5,10.95713213213213
15704,New York,Bronx,New York,2007-04-26,Parts per billion,2.55,5.1,5,10.95713213213213
15705,New York,Bronx,New York,2007-04-27,Parts per billion,2.7125,11.0,23,16.0
15706,New York,Bronx,New York,2007-04-27,Parts per billion,2.7125,11.0,23,16.0
15707,New York,Bronx,New York,2007-04-27,Parts per billion,2.6875,6.9,23,10.95713213213213
15708,New York,Bronx,New York,2007-04-27,Parts per billion,2.6875,6.9,23,10.95713213213213
15709,New York,Bronx,New York,2007-04-28,Parts per billion,7.429167,17.6,6,24.0
15710,New York,Bronx,New York,2007-04-28,Parts per billion,7.429167,17.6,6,24.0
15711,New York,Bronx,New York,2007-04-28,Parts per billion,7.3875,10.3,8,10.95713213213213
15712,New York,Bronx,New York,2007-04-28,Parts per billion,7.3875,10.3,8,10.95713213213213
15713,New York,Bronx,New York,2007-04-29,Parts per billion,4.195833,13.2,23,19.0
15714,New York,Bronx,New York,2007-04-29,Parts per billion,4.195833,13.2,23,19.0
15715,New York,Bronx,New York,2007-04-29,Parts per billion,4.1625,8.1,23,10.95713213213213
15716,New York,Bronx,New York,2007-04-29,Parts per billion,4.1625,8.1,23,10.95713213213213
15717,New York,Bronx,New York,2007-04-30,Parts per billion,5.433333,12.5,4,17.0
15718,New York,Bronx,New York,2007-04-30,Parts per billion,5.433333,12.5,4,17.0
15719,New York,Bronx,New York,2007-04-30,Parts per billion,4.6,10.2,2,10.95713213213213
15720,New York,Bronx,New York,2007-04-30,Parts per billion,4.6,10.2,2,10.95713213213213
15721,New York,Bronx,New York,2007-05-01,Parts per billion,3.5125,11.3,5,16.0
15722,New York,Bronx,New York,2007-05-01,Parts per billion,3.5125,11.3,5,16.0
15723,New York,Bronx,New York,2007-05-01,Parts per billion,3.4875,8.2,5,10.95713213213213
15724,New York,Bronx,New York,2007-05-01,Parts per billion,3.4875,8.2,5,10.95713213213213
15725,New York,Bronx,New York,2007-05-02,Parts per billion,3.558333,7.7,20,10.0
15726,New York,Bronx,New York,2007-05-02,Parts per billion,3.558333,7.7,20,10.0
15727,New York,Bronx,New York,2007-05-02,Parts per billion,3.525,5.7,20,10.95713213213213
15728,New York,Bronx,New York,2007-05-02,Parts per billion,3.525,5.7,20,10.95713213213213
15729,New York,Bronx,New York,2007-05-03,Parts per billion,4.4125,13.5,5,19.0
15730,New York,Bronx,New York,2007-05-03,Parts per billion,4.4125,13.5,5,19.0
15731,New York,Bronx,New York,2007-05-03,Parts per billion,4.3875,10.1,5,10.95713213213213
15732,New York,Bronx,New York,2007-05-03,Parts per billion,4.3875,10.1,5,10.95713213213213
15733,New York,Bronx,New York,2007-05-04,Parts per billion,4.25,11.4,6,16.0
15734,New York,Bronx,New York,2007-05-04,Parts per billion,4.25,11.4,6,16.0
15735,New York,Bronx,New York,2007-05-04,Parts per billion,4.225,7.9,5,10.95713213213213
15736,New York,Bronx,New York,2007-05-04,Parts per billion,4.225,7.9,5,10.95713213213213
15737,New York,Bronx,New York,2007-05-05,Parts per billion,4.15,10.9,0,14.0
15738,New York,Bronx,New York,2007-05-05,Parts per billion,4.15,10.9,0,14.0
15739,New York,Bronx,New York,2007-05-05,Parts per billion,4.1125,9.5,2,10.95713213213213
15740,New York,Bronx,New York,2007-05-05,Parts per billion,4.1125,9.5,2,10.95713213213213
15741,New York,Bronx,New York,2007-05-06,Parts per billion,1.5125,3.1,20,4.0
15742,New York,Bronx,New York,2007-05-06,Parts per billion,1.5125,3.1,20,4.0
15743,New York,Bronx,New York,2007-05-06,Parts per billion,1.4625,2.6,5,10.95713213213213
15744,New York,Bronx,New York,2007-05-06,Parts per billion,1.4625,2.6,5,10.95713213213213
15745,New York,Bronx,New York,2007-05-07,Parts per billion,2.716667,7.5,6,10.0
15746,New York,Bronx,New York,2007-05-07,Parts per billion,2.716667,7.5,6,10.0
15747,New York,Bronx,New York,2007-05-07,Parts per billion,2.6875,6.4,5,10.95713213213213
15748,New York,Bronx,New York,2007-05-07,Parts per billion,2.6875,6.4,5,10.95713213213213
15749,New York,Bronx,New York,2007-05-08,Parts per billion,3.177778,6.4,3,9.0
15750,New York,Bronx,New York,2007-05-08,Parts per billion,3.177778,6.4,3,9.0
