id,release_date,title,vote_average,vote_count,Label
59860,2011-07-01,Monte Carlo,6.0,593,ok
298312,2015-09-10,The Visit,6.0,1360,ok
16433,2003-06-18,Grand Theft Parsons,6.0,11,ok
41469,1998-08-21,Next Stop Wonderland,6.0,20,ok
9457,1998-01-30,Deep Rising,6.0,154,ok
5516,2004-03-25,The Ladykillers,6.0,415,ok
45324,2010-09-16,Casino Jack,6.0,94,ok
25208,2001-01-19,The Caveman's Valentine,6.0,27,ok
335866,2015-10-02,Circle,6.0,333,ok
10431,2007-08-24,War,6.0,414,ok
222899,2014-02-14,About Last Night,6.0,210,ok
8007,2001-11-17,Behind Enemy Lines,6.0,457,ok
62255,2010-05-20,Tracker,6.0,16,ok
10761,2008-05-02,Made of Honor,6.0,394,ok
810,2007-05-17,Shrek the Third,6.0,2278,ok
10395,1994-06-17,Wolf,6.0,216,ok
80585,2012-06-13,Rock of Ages,6.0,385,ok
20794,2001-11-23,Novocaine,6.0,44,ok
9882,1998-11-06,The Siege,6.0,352,ok
190955,2013-08-22,Blood Ties,6.0,171,ok
32657,2010-02-01,Percy Jackson & the Olympians: The Lightning Thief,6.0,2010,ok
285743,2016-03-29,Alleluia! The Devil's Carnival,6.0,2,ok
29122,2000-12-22,An Everlasting Piece,6.0,1,ok
34851,2010-07-03,Predators,6.0,1206,ok
158015,2013-05-31,The Purge,6.0,2428,ok
36549,2008-01-01,Yesterday Was a Lie,6.0,4,ok
11007,2003-12-24,Cheaper by the Dozen,6.0,699,ok
2085,2000-03-20,Romeo Must Die,6.0,330,ok
9092,1997-07-18,Snow White: A Tale of Terror,6.0,62,ok
97370,2014-03-14,Under the Skin,6.0,1102,ok
10468,2000-04-06,28 Days,6.0,208,ok
10188,2008-08-06,The Sisterhood of the Traveling Pants 2,6.0,238,ok
57022,2002-06-21,Sunshine State,6.0,10,ok
58233,2011-09-15,Johnny English Reborn,6.0,1007,ok
6217,1982-04-02,Cat People,6.0,94,ok
37414,2010-02-19,The Killer Inside Me,6.0,173,ok
87826,2012-10-11,Here Comes the Boom,6.0,593,ok
10330,2003-08-03,Freaky Friday,6.0,879,ok
48463,2004-12-17,Incident at Loch Ness,5.9,18,ok
2114,2001-07-02,Final Fantasy: The Spirits Within,5.9,433,ok
211557,2012-10-28,Vessel,5.9,8,ok
137094,2014-01-15,Jack Ryan: Shadow Recruit,5.9,1173,ok
10781,2006-10-06,The Texas Chainsaw Massacre: The Beginning,5.9,402,ok
13132,2003-08-01,All the Real Girls,5.9,30,ok
182,2006-12-08,The Good German,5.9,86,ok
37834,2010-06-15,Knight and Day,5.9,1547,ok
7548,2004-09-16,The Libertine,5.9,128,ok
101173,2011-02-14,Coriolanus,5.9,131,ok
42807,1998-03-26,The Newton Boys,5.9,44,ok
21512,1989-10-19,The Blood of Heroes,5.9,31,ok
103370,2012-06-29,Madea's Witness Protection,5.9,52,ok
30141,2003-10-24,The Singing Detective,5.9,41,ok
4967,2000-04-14,Keeping the Faith,5.9,159,ok
8592,1990-06-15,Dick Tracy,5.9,251,ok
9429,1998-10-01,A Night at the Roxbury,5.9,198,ok
109417,2013-09-21,Battle of the Year,5.9,88,ok
84197,2013-04-19,Filly Brown,5.9,10,ok
11191,1988-10-13,Mystic Pizza,5.9,123,ok
31203,2009-09-30,Little Nicholas,5.9,306,ok
1656,2005-10-24,The Legend of Zorro,5.9,893,ok
8247,2008-02-10,Jumper,5.9,1799,ok
9285,2000-05-19,Road Trip,5.9,542,ok
47088,2010-08-01,The Extra Man,5.9,29,ok
28260,1993-10-01,Return of the Living Dead 3,5.9,88,ok
266647,2015-09-24,Pan,5.9,954,ok
16363,1982-07-23,The Best Little Whorehouse in Texas,5.9,41,ok
12085,2008-01-17,Mad Money,5.9,140,ok
579,1978-06-16,Jaws 2,5.9,406,ok
76493,2012-05-15,The Dictator,5.9,1743,ok
9408,2007-06-08,Surf's Up,5.9,601,ok
19959,2009-09-24,Surrogates,5.9,1195,ok
4477,1997-03-12,The Devil's Own,5.9,290,ok
19187,2003-01-01,The Hebrew Hammer,5.9,18,ok
534,2009-05-20,Terminator Salvation,5.9,2463,ok
8818,1996-12-14,Evita,5.9,120,ok
9822,1998-12-25,Mighty Joe Young,5.9,208,ok
10003,1997-04-03,The Saint,5.9,302,ok
12220,1999-10-13,The Story of Us,5.9,75,ok
78394,2010-05-14,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,ok
9275,2002-03-28,Death to Smoochy,5.9,132,ok
10592,2002-02-15,Hart's War,5.9,241,ok
271718,2015-07-17,Trainwreck,5.9,1181,ok
41488,2003-12-12,The Statement,5.9,23,ok
32823,2010-06-04,Get Him to the Greek,5.9,612,ok
34016,2010-03-11,She's Out of My League,5.9,525,ok
22327,2009-09-11,Youth in Revolt,5.9,319,ok
4380,2004-10-15,Shall We Dance?,5.9,297,ok
11431,2005-04-06,Fever Pitch,5.9,182,ok
12610,2001-08-07,Osmosis Jones,5.9,228,ok
14799,2006-11-22,For Your Consideration,5.9,43,ok
22821,2009-11-24,The Boondock Saints II: All Saints Day,5.9,261,ok
14442,2004-04-09,Ella Enchanted,5.9,437,ok
59981,2013-06-13,Legends of Oz: Dorothy's Return,5.9,43,ok
17994,1986-12-31,Witchboard,5.9,58,ok
59457,2010-07-15,Womb,5.9,92,ok
10013,1986-10-05,Peggy Sue Got Married,5.9,136,ok
45054,2011-03-25,There Be Dragons,5.9,27,ok
1901,2004-12-29,In Good Company,5.9,194,ok
8656,1998-05-08,Deep Impact,5.9,855,ok
13389,2008-09-11,Righteous Kill,5.9,375,ok
4599,2004-05-27,Raising Helen,5.9,189,ok
15092,2009-04-16,Crank: High Voltage,5.9,861,ok
9358,2003-01-31,Final Destination 2,5.9,1023,ok
9770,1997-11-07,Mad City,5.9,81,ok
10202,2008-12-24,Bedtime Stories,5.9,901,ok
28211,2009-03-25,Chloe,5.9,498,ok
10982,2005-12-16,Hoodwinked!,5.9,479,ok
13279,2008-09-19,Lakeview Terrace,5.9,292,ok
13282,1975-04-27,Death Race 2000,5.9,124,ok
11452,2002-03-29,National Lampoon’s Van Wilder,5.9,858,ok
7870,2005-05-13,Down in the Valley,5.9,63,ok
8078,1997-11-12,Alien: Resurrection,5.9,1365,ok
1852,2006-08-09,World Trade Center,5.9,447,ok
1620,2007-11-21,Hitman,5.9,966,ok
9836,2006-11-16,Happy Feet,5.9,1410,ok
259694,2016-01-21,How to Be Single,5.9,1201,ok
1613,2001-12-07,The 51st State,5.9,173,ok
27023,2009-06-10,Saint John of Las Vegas,5.9,18,ok
244114,2013-12-12,Firestorm,5.9,43,ok
257091,2015-03-26,Get Hard,5.9,944,ok
1649,1991-07-19,Bill & Ted's Bogus Journey,5.9,308,ok
1415,2003-09-05,Party Monster,5.9,58,ok
13074,2007-06-14,Resurrecting the Champ,5.9,60,ok
31582,1999-11-26,Flawless,5.9,56,ok
57201,2013-07-03,The Lone Ranger,5.9,2311,ok
41210,2010-05-11,The Switch,5.9,583,ok
18892,1999-01-30,Jawbreaker,5.9,90,ok
72431,2012-01-19,Red Tails,5.9,178,ok
10017,1986-11-21,The Wraith,5.9,108,ok
4614,2002-05-31,The Sum of All Fears,5.9,437,ok
16288,1987-05-01,Creepshow 2,5.9,129,ok
59962,2012-02-14,This Means War,5.9,1389,ok
7288,2003-09-26,Duplex,5.9,482,ok
11137,2004-03-28,The Prince & Me,5.9,278,ok
13516,2007-09-27,Slacker Uprising,5.9,10,ok
18632,2007-03-03,A Dog's Breakfast,5.9,24,ok
13374,2005-03-17,Ice Princess,5.9,185,ok
9729,2005-10-07,Where the Truth Lies,5.9,66,ok
10643,1999-12-11,Godzilla 2000,5.9,43,ok
8984,1994-12-09,Disclosure,5.9,210,ok
663,2007-10-25,Saw IV,5.9,903,ok
230266,2014-09-07,Miss Julie,5.9,45,ok
11359,1995-07-14,The Indian in the Cupboard,5.9,134,ok
49520,2011-08-05,The Change-Up,5.9,736,ok
2642,2002-12-19,Two Weeks Notice,5.9,487,ok
7547,2006-01-10,Come Early Morning,5.9,10,ok
7501,2001-09-07,Knockaround Guys,5.9,97,ok
25312,2005-08-05,Yes,5.9,7,ok
9804,1995-07-28,Waterworld,5.9,992,ok
15511,2008-01-11,VeggieTales: The Pirates Who Don't Do Anything,5.9,25,ok
11495,1984-05-11,Firestarter,5.9,173,ok
2119,1990-06-27,Days of Thunder,5.9,353,ok
6520,1995-07-07,First Knight,5.9,311,ok
9355,1985-06-29,Mad Max Beyond Thunderdome,5.9,748,ok
2287,2005-01-15,Rize,5.9,13,ok
955,2000-05-24,Mission: Impossible II,5.9,1928,ok
64686,2013-12-06,47 Ronin,5.9,1326,ok
324668,2016-07-27,Jason Bourne,5.9,2341,ok
72571,2011-10-19,Paranormal Activity 3,5.9,669,ok
15556,1999-01-15,At First Sight,5.9,48,ok
253626,2015-04-09,Good Kill,5.9,208,ok
818,2002-07-26,Austin Powers in Goldmember,5.9,979,ok
262504,2016-03-09,Allegiant,5.9,1998,ok
300168,2015-02-19,Dragon Blade,5.9,145,ok
23759,2010-02-15,Centurion,5.9,386,ok
47816,2000-03-01,3 Strikes,5.9,15,ok
49022,2011-05-05,Something Borrowed,5.9,296,ok
9955,2007-03-30,Blades of Glory,5.9,569,ok
42345,1970-01-27,The Molly Maguires,5.9,16,ok
138697,2013-07-26,Don Jon,5.9,1671,ok
10844,2006-10-12,Out of the Blue,5.9,18,ok
23827,2007-09-14,Paranormal Activity,5.9,1316,ok
11917,2008-10-23,Saw V,5.9,820,ok
296,2003-07-02,Terminator 3: Rise of the Machines,5.9,2143,ok
80271,2012-02-10,LOL,5.9,881,ok
153518,2016-05-11,The Angry Birds Movie,5.9,1022,ok
157353,2014-04-16,Transcendence,5.9,2295,ok
184346,2014-07-01,Deliver Us from Evil,5.9,690,ok
30943,1999-03-12,The Deep End of the Ocean,5.9,54,ok
10740,2004-09-08,Birth,5.9,179,ok
13937,1992-08-07,Raising Cain,5.9,65,ok
23629,2011-03-24,Sucker Punch,5.9,1623,ok
13811,2009-03-19,Knowing,5.9,1486,ok
11858,1994-06-03,Renaissance Man,5.9,81,ok
45272,2010-12-22,Country Strong,5.9,80,ok
78307,2004-09-11,On the Outs,5.9,6,ok
11588,2004-01-15,The I Inside,5.9,62,ok
297761,2016-08-02,Suicide Squad,5.9,7458,ok
169,1990-11-20,Predator 2,5.9,730,ok
10333,1991-12-25,The Prince of Tides,5.9,56,ok
33217,2010-03-19,Diary of a Wimpy Kid,5.9,355,ok
48572,2011-08-19,Red State,5.9,316,ok
8090,2008-01-22,Untraceable,5.9,238,ok
22215,2009-02-10,Cheri,5.9,56,ok
59968,2011-08-26,Our Idiot Brother,5.9,365,ok
559,2007-05-01,Spider-Man 3,5.9,3576,ok
235260,2014-02-28,Son of God,5.9,83,ok
39437,1998-10-16,Beloved,5.9,26,ok
17287,2006-12-26,Poultrygeist: Night of the Chicken Dead,5.9,41,ok
21349,1999-11-12,Anywhere But Here,5.9,66,ok
46529,2011-02-18,I Am Number Four,5.9,1567,ok
76285,2013-08-07,Percy Jackson: Sea of Monsters,5.9,1648,ok
9416,1997-08-22,Money Talks,5.9,87,ok
1961,2007-10-01,My Name Is Bruce,5.9,107,ok
9620,2003-12-25,Paycheck,5.9,581,ok
18360,2009-05-20,Night at the Museum: Battle of the Smithsonian,5.9,1971,ok
52067,2011-02-11,Cedar Rapids,5.9,135,ok
11357,1988-10-21,Halloween 4: The Return of Michael Myers,5.9,209,ok
55779,2011-08-12,Final Destination 5,5.9,866,ok
9302,1996-03-01,Up Close & Personal,5.9,50,ok
698,1979-06-26,Moonraker,5.9,541,ok
10991,2000-07-08,Pokémon: Spell of the Unknown,5.9,137,ok
102362,2013-03-08,Dead Man Down,5.9,638,ok
709,1989-07-07,Licence to Kill,5.9,541,ok
10663,1998-11-06,The Waterboy,5.9,512,ok
9730,1984-04-13,Friday the 13th: The Final Chapter,5.9,237,ok
10480,2000-09-08,Nurse Betty,5.9,111,ok
10313,2009-10-17,The Men Who Stare at Goats,5.9,742,ok
11678,2000-12-08,Vertical Limit,5.9,283,ok
10478,1996-08-16,Tin Cup,5.9,150,ok
72766,2011-12-26,Newlyweds,5.9,5,ok
24961,1978-10-24,The Wiz,5.9,58,ok
34069,2009-09-24,Cargo,5.9,140,ok
15647,2001-04-21,Kissing Jessica Stein,5.9,48,ok
35056,2010-04-08,Date Night,5.9,1122,ok
134597,2012-09-21,The Collection,5.9,289,ok
287903,2015-11-26,Krampus,5.9,584,ok
10521,2009-01-09,Bride Wars,5.9,856,ok
46503,2010-12-03,All Good Things,5.9,286,ok
26486,2004-09-24,The Last Shot,5.9,15,ok
1537,2002-04-07,Changing Lanes,5.9,299,ok
7552,2005-12-21,Fun with Dick and Jane,5.9,627,ok
328111,2016-06-18,The Secret Life of Pets,5.9,3462,ok
16337,1986-08-22,The Texas Chainsaw Massacre 2,5.9,139,ok
11648,2005-07-21,Must Love Dogs,5.8,140,ok
4970,2003-11-21,Gothika,5.8,629,ok
9930,1986-06-18,Legal Eagles,5.8,51,ok
38970,2003-02-11,"Remember Me, My Love",5.8,44,ok
44603,2010-10-15,Hereafter,5.8,510,ok
89857,2012-03-06,High Road,5.8,22,ok
5689,1980-07-05,The Blue Lagoon,5.8,408,ok
10137,1999-12-17,Stuart Little,5.8,959,ok
11459,2005-07-29,Sky High,5.8,550,ok
277519,2014-06-19,Z Storm,5.8,5,ok
14429,1999-10-01,Drive Me Crazy,5.8,62,ok
48171,2011-01-28,The Rite,5.8,556,ok
24913,1986-03-27,April Fool's Day,5.8,73,ok
11308,1984-03-09,The Hotel New Hampshire,5.8,26,ok
98566,2014-08-07,Teenage Mutant Ninja Turtles,5.8,2636,ok
192134,2013-11-15,Dom Hemingway,5.8,212,ok
4256,2003-10-24,Scary Movie 3,5.8,912,ok
103903,2012-04-27,Outside Bet,5.8,2,ok
9096,1992-02-07,Medicine Man,5.8,114,ok
88751,2008-07-10,Journey to the Center of the Earth,5.8,1309,ok
9029,2008-05-07,What Happens in Vegas,5.8,923,ok
1257,2007-02-02,Because I Said So,5.8,191,ok
38007,2006-01-01,Ira & Abby,5.8,9,ok
6282,2000-07-30,Coyote Ugly,5.8,575,ok
226354,2013-11-22,The Christmas Candle,5.8,8,ok
5966,2004-01-16,Along Came Polly,5.8,773,ok
274167,2015-12-25,Daddy's Home,5.8,854,ok
12100,2002-06-14,Windtalkers,5.8,341,ok
11342,1989-06-01,Warlock,5.8,95,ok
21355,2000-12-11,All the Pretty Horses,5.8,60,ok
2320,1996-03-15,Executive Decision,5.8,256,ok
308531,2016-06-01,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963,ok
8357,2004-04-23,What the #$*! Do We (K)now!?,5.8,34,ok
20468,1999-01-01,The Big Tease,5.8,6,ok
11212,1994-07-01,Baby's Day Out,5.8,274,ok
14849,2009-02-17,Dead Like Me: Life After Death,5.8,65,ok
11968,2005-09-30,Into the Blue,5.8,458,ok
334527,2015-11-20,Criminal Activities,5.8,110,ok
8409,2003-04-04,A Man Apart,5.8,258,ok
6073,2001-03-01,The Mexican,5.8,441,ok
69668,2011-09-30,Dream House,5.8,391,ok
35791,2010-09-09,Resident Evil: Afterlife,5.8,1363,ok
36670,1983-10-07,Never Say Never Again,5.8,338,ok
188161,2014-05-22,A Million Ways to Die in the West,5.8,1468,ok
10425,2007-07-23,The Death and Life of Bobby Z,5.8,103,ok
14474,2006-03-30,The Oh in Ohio,5.8,27,ok
8966,2008-11-20,Twilight,5.8,3561,ok
76494,2012-05-17,What to Expect When You're Expecting,5.8,594,ok
13072,2007-04-30,Brooklyn Rules,5.8,18,ok
6623,1997-09-26,The Peacemaker,5.8,255,ok
216282,2014-08-06,Into the Storm,5.8,817,ok
10022,2005-03-04,The Pacifier,5.8,842,ok
10871,1997-10-31,Switchback,5.8,52,ok
10981,2003-09-09,Nothing,5.8,38,ok
13067,2007-04-16,In the Land of Women,5.8,160,ok
6466,2003-08-15,Freddy vs. Jason,5.8,594,ok
27022,2010-07-13,The Sorcerer's Apprentice,5.8,1470,ok
321258,2016-01-22,The Boy,5.8,1102,ok
8688,1998-08-07,Snake Eyes,5.8,327,ok
10153,1998-02-13,Sphere,5.8,476,ok
1970,2004-10-22,The Grudge,5.8,865,ok
38031,2010-05-23,You Will Meet a Tall Dark Stranger,5.8,251,ok
77883,2012-08-30,The Possession,5.8,498,ok
1588,2000-08-25,Bring It On,5.8,568,ok
133805,2013-10-16,Carrie,5.8,1463,ok
38167,2010-08-12,Eat Pray Love,5.8,636,ok
76996,1996-08-01,Love and Other Catastrophes,5.8,9,ok
172391,2013-07-18,Khumba,5.8,72,ok
50497,2012-01-31,When the Lights Went Out,5.8,49,ok
356987,2015-08-30,Abandoned,5.8,27,ok
12838,2006-07-21,One to Another,5.8,12,ok
288980,2014-08-21,Freedom,5.8,9,ok
48340,2011-02-03,Sanctum,5.8,339,ok
44040,2010-01-13,Devil,5.8,816,ok
25769,2009-09-04,Carriers,5.8,282,ok
11065,2001-08-31,O,5.8,75,ok
10555,2004-09-20,Shark Tale,5.8,1557,ok
72545,2012-01-19,Journey 2: The Mysterious Island,5.8,1030,ok
134411,2013-02-21,Snitch,5.8,1138,ok
10199,2008-12-19,The Tale of Despereaux,5.8,258,ok
11478,2000-03-31,The Skulls,5.8,156,ok
258509,2015-12-17,Alvin and the Chipmunks: The Road Chip,5.8,428,ok
10208,1999-07-14,Muppets from Space,5.8,92,ok
127867,2012-09-08,The Brass Teapot,5.8,160,ok
24021,2010-06-23,The Twilight Saga: Eclipse,5.8,2301,ok
10207,1999-02-22,Message in a Bottle,5.8,196,ok
82696,2012-08-07,Hope Springs,5.8,284,ok
8780,2008-04-23,Baby Mama,5.8,205,ok
64689,2012-09-20,Killing Them Softly,5.8,742,ok
9715,1998-05-29,Hope Floats,5.8,81,ok
22824,2009-11-06,The Fourth Kind,5.8,441,ok
58595,2012-05-30,Snow White and the Huntsman,5.8,3118,ok
88036,2012-08-17,Sparkle,5.8,36,ok
7451,2002-08-09,xXx,5.8,1424,ok
12138,2001-02-23,3000 Miles to Graceland,5.8,178,ok
12154,1987-11-27,Three Men and a Baby,5.8,253,ok
79777,2011-12-23,In the Land of Blood and Honey,5.8,45,ok
11186,1990-11-09,Child's Play 2,5.8,308,ok
1497,1991-03-22,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,286,ok
215211,2014-05-14,Grace of Monaco,5.8,195,ok
9449,1997-12-05,The Borrowers,5.8,135,ok
24746,1998-09-18,Six-String Samurai,5.8,36,ok
7510,2006-10-27,Running with Scissors,5.8,78,ok
36669,2002-11-17,Die Another Day,5.8,1092,ok
407887,2016-07-27,Operation Chromite,5.8,29,ok
43610,1945-06-01,The Valley of Decision,5.8,4,ok
2057,2001-08-03,Original Sin,5.8,198,ok
10025,2006-05-12,Just My Luck,5.8,491,ok
36691,2009-09-07,Solitary Man,5.8,84,ok
951,1990-12-21,Kindergarten Cop,5.8,628,ok
14191,2006-03-03,Aquamarine,5.8,364,ok
10733,2004-04-07,The Alamo,5.8,106,ok
10317,2015-09-11,Our Brand Is Crisis,5.8,195,ok
5759,2008-01-21,Baghead,5.8,23,ok
50601,2011-04-14,5 Days of War,5.8,62,ok
228165,2015-02-05,The SpongeBob Movie: Sponge Out of Water,5.8,719,ok
41317,1978-11-02,Caravans,5.8,1,ok
329540,2015-04-10,The Marine 4: Moving Target,5.8,49,ok
9257,2003-08-08,S.W.A.T.,5.8,770,ok
13950,2002-03-08,All About the Benjamins,5.8,48,ok
10368,1999-03-25,Tea with Mussolini,5.8,32,ok
87101,2015-06-23,Terminator Genisys,5.8,3631,ok
14369,2001-11-21,Out Cold,5.8,53,ok
20406,2007-07-07,Rockaway,5.8,2,ok
37842,2009-05-20,Wild Grass,5.8,22,ok
9286,2006-02-10,Final Destination 3,5.8,974,ok
10623,2003-02-28,Cradle 2 the Grave,5.8,236,ok
10735,2003-03-27,What a Girl Wants,5.8,368,ok
152760,2014-01-24,The Monuments Men,5.8,1523,ok
33909,2010-09-02,Wall Street: Money Never Sleeps,5.8,493,ok
9989,2001-01-12,Antitrust,5.8,153,ok
14317,2002-12-20,The Wild Thornberrys Movie,5.8,44,ok
10131,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,5.8,281,ok
354110,2015-09-16,Forsaken,5.8,101,ok
2539,2004-12-17,Spanglish,5.8,369,ok
9541,2004-03-25,Jersey Girl,5.8,325,ok
9988,2006-08-25,Beerfest,5.8,172,ok
11775,2003-09-02,Intolerable Cruelty,5.8,391,ok
175541,2013-11-27,Black Nativity,5.8,16,ok
91314,2014-06-25,Transformers: Age of Extinction,5.8,3095,ok
5820,2006-04-19,The Sentinel,5.8,225,ok
9963,2007-02-08,Premonition,5.8,381,ok
82631,2012-09-28,Won't Back Down,5.8,40,ok
49013,2011-06-11,Cars 2,5.8,2033,ok
244339,2013-03-10,Out of Inferno,5.8,11,ok
9986,2006-12-15,Charlotte's Web,5.8,288,ok
41439,2010-10-21,Saw: The Final Chapter,5.8,730,ok
46256,2011-06-03,The Lion of Judah,5.8,2,ok
250349,2014-04-30,Barbecue,5.8,214,ok
242095,2014-03-15,The Signal,5.8,631,ok
22488,2006-10-06,Love's Abiding Joy,5.8,12,ok
1969,2006-01-18,Bandidas,5.8,307,ok
30309,2002-01-01,Real Women Have Curves,5.8,19,ok
18615,2006-08-30,Fur: An Imaginary Portrait of Diane Arbus,5.8,73,ok
10068,1986-02-14,Nine 1/2 Weeks,5.8,177,ok
849,1983-07-29,Krull,5.8,129,ok
98369,2012-04-13,Blue Like Jazz,5.8,25,ok
9610,1984-06-29,Conan the Destroyer,5.8,383,ok
9945,1998-04-15,Vampires,5.8,255,ok
16428,2004-05-14,Breakin' All the Rules,5.8,21,ok
14043,2007-06-15,Nancy Drew,5.8,143,ok
17182,1996-01-12,Eye for an Eye,5.8,63,ok
9895,2006-10-09,Man of the Year,5.8,129,ok
109418,2013-07-11,Grown Ups 2,5.8,1155,ok
15644,2004-09-03,Paparazzi,5.8,52,ok
2268,2007-12-04,The Golden Compass,5.8,1303,ok
27579,2010-08-31,The American,5.8,481,ok
11015,1997-01-10,The Relic,5.8,130,ok
81796,2012-04-12,Lockout,5.8,715,ok
2135,2002-03-04,The Time Machine,5.8,631,ok
59108,2011-11-02,Tower Heist,5.8,932,ok
267860,2016-03-02,London Has Fallen,5.8,1621,ok
29078,2005-01-01,The Game of Their Lives,5.8,14,ok
100975,1999-10-21,Just Looking,5.8,5,ok
11228,1996-12-06,Daylight,5.8,378,ok
10353,1998-02-11,The Visitors II: The Corridors of Time,5.8,221,ok
84200,2012-08-31,"For a Good Time, Call...",5.8,110,ok
25968,2009-05-16,Veronika Decides to Die,5.8,75,ok
252512,2015-04-03,While We're Young,5.8,383,ok
39055,2008-12-24,Free Style,5.8,4,ok
13460,2008-03-14,Doomsday,5.8,363,ok
74777,2011-03-03,Absentia,5.8,121,ok
10187,2008-08-01,Swing Vote,5.8,65,ok
10929,2003-03-14,Willard,5.8,82,ok
184374,2013-05-03,Cinco de Mayo: La Batalla,5.8,14,ok
65759,2011-11-17,Happy Feet Two,5.8,373,ok
70006,2011-09-13,Never Back Down 2: The Beatdown,5.8,136,ok
50037,2010-12-03,Beyond the Black Rainbow,5.7,77,ok
10985,2002-05-10,The New Guy,5.7,151,ok
4234,2000-02-03,Scream 3,5.7,736,ok
1717,2006-09-10,All the King's Men,5.7,95,ok
13700,2004-04-02,Home on the Range,5.7,389,ok
5137,2004-09-17,Sky Captain and the World of Tomorrow,5.7,439,ok
68179,2013-02-14,Escape from Planet Earth,5.7,332,ok
126186,2012-05-03,Shanghai Calling,5.7,7,ok
14652,2003-04-16,Bon voyage,5.7,20,ok
96534,2011-06-11,My Last Day Without You,5.7,3,ok
5559,2007-10-28,Bee Movie,5.7,1171,ok
9644,1993-02-04,National Lampoon's Loaded Weapon 1,5.7,157,ok
209112,2016-03-23,Batman v Superman: Dawn of Justice,5.7,7004,ok
347126,2016-04-01,God's Not Dead 2,5.7,72,ok
62838,2011-12-08,New Year's Eve,5.7,718,ok
88042,2012-12-25,Parental Guidance,5.7,210,ok
17134,2009-03-19,12 Rounds,5.7,220,ok
38223,1996-07-10,Harriet the Spy,5.7,46,ok
1690,2005-01-06,Hostel,5.7,887,ok
62213,2012-05-08,Dark Shadows,5.7,2320,ok
30315,1977-08-24,Kingdom of the Spiders,5.7,30,ok
9889,2001-11-01,Shallow Hal,5.7,731,ok
107811,2013-03-01,21 & Over,5.7,737,ok
8452,2000-11-17,The 6th Day,5.7,595,ok
16406,1999-08-04,Dick,5.7,67,ok
238603,2014-06-14,Earth to Echo,5.7,290,ok
162903,2013-10-11,The Fifth Estate,5.7,364,ok
2749,2001-03-01,15 Minutes,5.7,191,ok
60304,2013-01-17,Hansel & Gretel: Witch Hunters,5.7,3239,ok
215924,2013-08-10,The Amazing Catfish,5.7,17,ok
253235,2014-07-20,And So It Goes,5.7,164,ok
217,2008-05-21,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495,ok
37958,2011-11-10,Immortals,5.7,880,ok
45649,2010-07-09,Rubber,5.7,251,ok
37821,2010-06-04,Killers,5.7,772,ok
274854,2015-10-21,The Last Witch Hunter,5.7,1316,ok
15189,2009-01-16,Hotel for Dogs,5.7,202,ok
17403,2003-07-18,How to Deal,5.7,42,ok
9095,1996-02-23,Mary Reilly,5.7,74,ok
20761,1999-12-25,Play It to the Bone,5.7,53,ok
8698,2003-07-11,The League of Extraordinary Gentlemen,5.7,1155,ok
34101,1987-03-20,Hollywood Shuffle,5.7,19,ok
18736,2003-04-25,The Lizzie McGuire Movie,5.7,280,ok
4858,2007-08-17,The Invasion,5.7,359,ok
270487,2016-02-05,"Hail, Caesar!",5.7,1309,ok
9493,1988-12-09,Twins,5.7,559,ok
116613,2012-09-11,The Sweeney,5.7,109,ok
11908,2006-04-27,Hatchet,5.7,159,ok
13066,2006-01-01,I Want Someone to Eat Cheese With,5.7,12,ok
16351,2002-05-20,Ararat,5.7,16,ok
9894,1996-06-10,The Cable Guy,5.7,594,ok
2067,2000-03-10,Mission to Mars,5.7,369,ok
31064,2001-01-19,The Business of Strangers,5.7,19,ok
290555,2014-08-28,Wolves,5.7,82,ok
1408,1995-12-22,Cutthroat Island,5.7,136,ok
10930,2003-02-09,The Flower of Evil,5.7,10,ok
95755,2012-03-10,Small Apartments,5.7,50,ok
32856,2010-02-10,Valentine's Day,5.7,1013,ok
34563,2010-03-12,Our Family Wedding,5.7,39,ok
335778,2016-02-19,Risen,5.7,295,ok
284536,2014-12-25,The Gambler,5.7,543,ok
9619,1997-02-07,Dante's Peak,5.7,428,ok
4806,1999-07-30,Runaway Bride,5.7,455,ok
11866,2004-12-17,Flight of the Phoenix,5.7,276,ok
36351,1992-08-21,Light Sleeper,5.7,15,ok
10204,2004-06-16,Around the World in 80 Days,5.7,672,ok
